id,title,original_title,overview,genres,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,keywords,cast,crew,combined_features
8464,Top of the Food Chain,Top of the Food Chain,"An isolated Canadian town (populated by the weirdest group of people this side of Saturn) has seen its share of problems. First the nut factory closed, then the CATV antenna stopped broadcasting, and now something is gruesomely devouring the townsfolk! Can visiting atomic scientist (and expert on ""cool fusion"") Dr. Karel Lamonte solve the mystery before everyone disappears?",Unknown,1999-09-11,5.8,5.0,0.820675,99.0,0,0.0,,,,top of the food chain an isolated canadian town  populated by the weirdest group of people this side of saturn  has seen its share of problems  first the nut factory closed  then the catv antenna stopped broadcasting  and now something is gruesomely devouring the townsfolk  can visiting atomic scientist  and expert on  cool fusion   dr  karel lamonte solve the mystery before everyone disappears  unknown
481,7 Virgins,7 vírgenes,Tano is 16-years-old and is already sitting in jail. In 48 hours he’s a free man and off to the wedding of his brother. In the two days he recounts his neighborhood in a section of Sevilla.,Unknown,2005-10-14,6.6,7.0,1.639857,86.0,0,0.0,,,,7 virgins tano is 16 years old and is already sitting in jail  in 48 hours he s a free man and off to the wedding of his brother  in the two days he recounts his neighborhood in a section of sevilla  unknown
4266,The Breach,La rupture,"An innocent woman falls prey to the machinations of her abusive husband, his wealthy father, and a shady family friend.",Unknown,1970-08-26,6.5,7.0,1.448326,124.0,0,0.0,,,,the breach an innocent woman falls prey to the machinations of her abusive husband  his wealthy father  and a shady family friend  unknown
31104,Pigs and Battleships,豚と軍艦,"In the city of Yokosuka, Kinta and his lover Haruko, both involved with yakuza, brave the post-occupation period with a goal to be together.",Unknown,1961-01-21,6.0,18.0,1.770329,108.0,0,0.0,,,,pigs and battleships in the city of yokosuka  kinta and his lover haruko  both involved with yakuza  brave the post occupation period with a goal to be together  unknown
1361,The Return of the King,The Return of the King,Two Hobbits struggle to destroy the Ring in Mount Doom while their friends desperately fight evil Lord Sauron's forces in a final battle.,Unknown,1980-05-11,5.1,9.0,1.800615,98.0,0,0.0,,,,the return of the king two hobbits struggle to destroy the ring in mount doom while their friends desperately fight evil lord sauron s forces in a final battle  unknown
51357,The Scarecrow,The Scarecrow,Buster competes with another farmhand for the love of the farmer's daughter.,Unknown,1920-12-22,7.4,17.0,0.708982,19.0,0,0.0,,,,the scarecrow buster competes with another farmhand for the love of the farmer s daughter  unknown
31694,Trouble in Mind,Trouble in Mind,"The lives of an ex-con, a coffee-shop owner, and a young couple looking to make it rich intersect in the fictional and hypnotic Rain City.",Unknown,1985-01-01,6.8,7.0,4.252324,111.0,0,0.0,,,,trouble in mind the lives of an ex con  a coffee shop owner  and a young couple looking to make it rich intersect in the fictional and hypnotic rain city  unknown
6474,Navajo Joe,Navajo Joe,The sole survivor of a bloody massacre vows revenge on his attackers and on the men who killed his wife.,Unknown,1966-11-25,5.4,20.0,4.401621,93.0,0,0.0,,,,navajo joe the sole survivor of a bloody massacre vows revenge on his attackers and on the men who killed his wife  unknown
7210,Hardcover,Hardcover,No overview found.,Unknown,2008-04-02,5.5,2.0,0.512893,90.0,0,0.0,,,,hardcover no overview found  unknown
2325,Leningrad,Leningrad,"When in 1941 Nazi Germany invaded the Soviet Union, their troops quickly besieged Leningrad. Foreign journalists are evacuated but one of them, Kate Davies, is presumed dead and misses the plane. Alone in the city she is helped by Nina Tsvetnova a young and idealist police officer and together they will fight for their own survival and the survival of the people in the besieged Leningrad. Written by Marcio Eduardo",Unknown,2009-01-01,5.7,26.0,4.495038,120.0,0,0.0,,,,leningrad when in 1941 nazi germany invaded the soviet union  their troops quickly besieged leningrad  foreign journalists are evacuated but one of them  kate davies  is presumed dead and misses the plane  alone in the city she is helped by nina tsvetnova a young and idealist police officer and together they will fight for their own survival and the survival of the people in the besieged leningrad  written by marcio eduardo unknown
4798,"Je t'aime, je t'aime","Je t'aime, je t'aime","Recovering from an attempted suicide, a man is selected to participate in a time travel experiment that has only been tested on mice. A malfunction in the experiment causes the man to experience moments from his past in a random order.",Unknown,1968-04-24,6.3,16.0,1.236641,94.0,0,0.0,,,,je t aime  je t aime recovering from an attempted suicide  a man is selected to participate in a time travel experiment that has only been tested on mice  a malfunction in the experiment causes the man to experience moments from his past in a random order  unknown
1543,Emma's Bliss,Emmas Glück,"Upon being informed that he is fatally ill with cancer, Max, who works at a used car store, steals money which his boss has gained through illegal means. When fleeing from the scene of the crime Max crashes his car. He is pulled unconscious from the destroyed vehicle by a homely young woman, Emma, who lives alone on a farm where Max decides to stay in order to hide from the police and his boss.",Unknown,2006-07-16,6.9,14.0,1.37038,103.0,0,3500000.0,,,,emma s bliss upon being informed that he is fatally ill with cancer  max  who works at a used car store  steals money which his boss has gained through illegal means  when fleeing from the scene of the crime max crashes his car  he is pulled unconscious from the destroyed vehicle by a homely young woman  emma  who lives alone on a farm where max decides to stay in order to hide from the police and his boss  unknown
8951,Don't Think About It,Non pensarci,No overview found.,Unknown,2007-09-01,6.0,5.0,0.627887,104.0,0,0.0,,,,don t think about it no overview found  unknown
47610,Gravity,Schwerkraft,"The story of a seemingly settled bank employee who breaks the shackles of his everyday life and becomes a wanderer between worlds. Frederik is an up-and-coming young bank employee who lives an ordinary life. When a bank customer, whom Frederik has denied a loan in the face of the bank crisis, shoots himself in front of Frederik, he snaps. Together with ex-con Vince,he begins to live out a new, dark side of himself. He robs his rich bank customers' homes and gives the money to the needy. The initial rush of crossing social boundaries soon develops into an addiction to ever greater thrills.",Unknown,2010-03-24,6.8,9.0,0.594783,97.0,0,0.0,,,,gravity the story of a seemingly settled bank employee who breaks the shackles of his everyday life and becomes a wanderer between worlds  frederik is an up and coming young bank employee who lives an ordinary life  when a bank customer  whom frederik has denied a loan in the face of the bank crisis  shoots himself in front of frederik  he snaps  together with ex con vince he begins to live out a new  dark side of himself  he robs his rich bank customers  homes and gives the money to the needy  the initial rush of crossing social boundaries soon develops into an addiction to ever greater thrills  unknown
1244,Eight Miles High,Das wilde Leben,"Achim Bornhak's movie focuses on the restless life of Uschi Obermaier, the icon of the 1968 movement in Germany and groupie. At the age of 16, Uschi is bored by her job in a photo lab, but soon becomes the ""it girl"" of Munich's club scene. When she gets to know Rainer Langhans, they move to Berlin and live in ""Kommune 1"", the first politically-motivated commune in Germany. While the other occupants claim she isn't political enough, Uschi just wants to have fun, works as fashion model and leads international music stars in temptation.",Unknown,2007-02-01,6.9,8.0,0.851733,114.0,0,0.0,,,,eight miles high achim bornhak s movie focuses on the restless life of uschi obermaier  the icon of the 1968 movement in germany and groupie  at the age of 16  uschi is bored by her job in a photo lab  but soon becomes the  it girl  of munich s club scene  when she gets to know rainer langhans  they move to berlin and live in  kommune 1   the first politically motivated commune in germany  while the other occupants claim she isn t political enough  uschi just wants to have fun  works as fashion model and leads international music stars in temptation  unknown
